1536547243349,3369,User Login,200,OK,5_UI_UW_LOAandCorro_BGB 3-1,text,true,,561622,0,1,5,0,0,0
1536547316093,0,Search Life,500,java.lang.InterruptedException: sleep interrupted,5_UI_UW_LOAandCorro_BGB 3-1,text,false,,1088,0,1,5,0,0,0
1536548096174,709,Navigate to Landing Page,200,OK,5_UI_UW_LOAandCorro_BGB 3-1,text,true,,6835,0,1,5,0,0,0
1536548136469,814,User Login,200,OK,5_UI_UW_LOAandCorro_BGB 3-1,text,true,,564288,0,1,5,0,0,0
1536548215630,1425,Search Life,200,OK,5_UI_UW_LOAandCorro_BGB 3-1,text,true,,140122,0,1,5,0,0,0
1536548238675,671,Click Initial Assessment,200,OK,5_UI_UW_LOAandCorro_BGB 3-1,text,true,,293404,0,1,5,0,0,0
1536548300650,2073,Click Make Decision Button,200,OK,5_UI_UW_LOAandCorro_BGB 3-1,text,true,,144382,0,1,5,0,0,0
1536548314019,53,Click Make Decision Status,200,OK,5_UI_UW_LOAandCorro_BGB 3-1,text,true,,234276,0,1,5,0,0,0
1536549447772,647,Navigate to Landing Page,200,OK,5_UI_UW_LOAandCorro_BGB 3-1,text,true,,6835,0,1,5,0,0,0
1536549498340,914,User Login,200,OK,5_UI_UW_LOAandCorro_BGB 3-1,text,true,,564471,0,1,5,0,0,0
1536549538647,0,Search Life,500,java.lang.InterruptedException: sleep interrupted,5_UI_UW_LOAandCorro_BGB 3-1,text,false,,1088,0,1,5,0,0,0
1536549760069,694,Navigate to Landing Page,200,OK,5_UI_UW_LOAandCorro_BGB 3-1,text,true,,6835,0,1,5,0,0,0
1536549845432,832,User Login,200,OK,5_UI_UW_LOAandCorro_BGB 3-1,text,true,,564492,0,1,5,0,0,0
1536549863436,1463,Search Life,200,OK,5_UI_UW_LOAandCorro_BGB 3-1,text,true,,163854,0,1,5,0,0,0
1536550253252,1035,Navigate to Landing Page,200,OK,5_UI_UW_LOAandCorro_BGB 3-1,text,true,,6835,0,1,5,0,0,0
1536550272619,1484,User Login,200,OK,5_UI_UW_LOAandCorro_BGB 3-1,text,true,,563857,0,1,5,0,0,0
1536550288164,1280,Search Life,200,OK,5_UI_UW_LOAandCorro_BGB 3-1,text,true,,140122,0,1,5,0,0,0
1536550304333,704,Click Initial Assessment,200,OK,5_UI_UW_LOAandCorro_BGB 3-1,text,true,,293811,0,1,5,0,0,0
1536550314225,3029,Click Make Decision Button,200,OK,5_UI_UW_LOAandCorro_BGB 3-1,text,true,,144380,0,1,5,0,0,0
1536550330308,64,Click Make Decision Status,200,OK,5_UI_UW_LOAandCorro_BGB 3-1,text,true,,234271,0,1,5,0,0,0
1536550341147,633,Select Decision Type,200,OK,5_UI_UW_LOAandCorro_BGB 3-1,text,true,,318088,0,1,5,0,0,0
1536550348278,344,Check Standard Benefits,200,OK,5_UI_UW_LOAandCorro_BGB 3-1,text,true,,297459,0,1,5,0,0,0
1536550362211,10570,Click Submit ,200,OK,5_UI_UW_LOAandCorro_BGB 3-1,text,true,,179598,0,1,5,0,0,0
1536550386151,1516,Submit UW Checker,200,OK,5_UI_UW_LOAandCorro_BGB 3-1,text,true,,144482,0,1,5,0,0,0
1536550403259,166,Log Out,200,OK,5_UI_UW_LOAandCorro_BGB 3-1,text,true,,6835,0,1,5,0,0,0
1536550405906,791,Navigate to Landing Page,200,OK,5_UI_UW_LOAandCorro_BGB 3-1,text,true,,6835,0,1,5,0,0,0
1536550426990,848,User Login,200,OK,5_UI_UW_LOAandCorro_BGB 3-1,text,true,,564561,0,1,5,0,0,0
1536550450135,1341,Search Life,200,OK,5_UI_UW_LOAandCorro_BGB 3-1,text,true,,140502,0,1,5,0,0,0
1536550460090,707,Click Initial Assessment,200,OK,5_UI_UW_LOAandCorro_BGB 3-1,text,true,,293811,0,1,5,0,0,0
1536550464264,2276,Click Make Decision Button,200,OK,5_UI_UW_LOAandCorro_BGB 3-1,text,true,,144760,0,1,5,0,0,0
1536550491520,30,Click Make Decision Status,200,OK,5_UI_UW_LOAandCorro_BGB 3-1,text,true,,234272,0,1,5,0,0,0
1536550504533,626,Select Decision Type,200,OK,5_UI_UW_LOAandCorro_BGB 3-1,text,true,,293542,0,1,5,0,0,0
1536550529123,532,Check Standard Benefits,200,OK,5_UI_UW_LOAandCorro_BGB 3-1,text,true,,297460,0,1,5,0,0,0
1536550551240,9979,Click Submit ,200,OK,5_UI_UW_LOAandCorro_BGB 3-1,text,true,,149344,0,1,4,0,0,0
1536550572949,2068,Submit UW Checker,200,OK,5_UI_UW_LOAandCorro_BGB 3-1,text,true,,144482,0,1,4,0,0,0
1536550590305,198,Log Out,200,OK,5_UI_UW_LOAandCorro_BGB 3-1,text,true,,6835,0,1,4,0,0,0
1536550597196,660,Navigate to Landing Page,200,OK,5_UI_UW_LOAandCorro_BGB 3-1,text,true,,6835,0,1,4,0,0,0
1536550626328,1136,User Login,200,OK,5_UI_UW_LOAandCorro_BGB 3-1,text,true,,564449,0,1,4,0,0,0
1536550645153,1514,Search Life,200,OK,5_UI_UW_LOAandCorro_BGB 3-1,text,true,,140502,0,1,4,0,0,0
1536550658272,675,Click Initial Assessment,200,OK,5_UI_UW_LOAandCorro_BGB 3-1,text,true,,293018,0,1,4,0,0,0
1536550678498,2088,Click Make Decision Button,200,OK,5_UI_UW_LOAandCorro_BGB 3-1,text,true,,144760,0,1,4,0,0,0
1536550692023,103,Click Make Decision Status,200,OK,5_UI_UW_LOAandCorro_BGB 3-1,text,true,,234272,0,1,4,0,0,0
1536550701823,682,Select Decision Type,200,OK,5_UI_UW_LOAandCorro_BGB 3-1,text,true,,318089,0,1,4,0,0,0
1536550708499,408,Check Standard Benefits,200,OK,5_UI_UW_LOAandCorro_BGB 3-1,text,true,,297460,0,1,4,0,0,0
1536550717990,11921,Click Submit ,200,OK,5_UI_UW_LOAandCorro_BGB 3-1,text,true,,172864,0,1,4,0,0,0
1536550765573,1920,Submit UW Checker,200,OK,5_UI_UW_LOAandCorro_BGB 3-1,text,true,,144482,0,1,4,0,0,0
1536550788963,163,Log Out,200,OK,5_UI_UW_LOAandCorro_BGB 3-1,text,true,,6835,0,1,4,0,0,0
1536550802166,609,Navigate to Landing Page,200,OK,5_UI_UW_LOAandCorro_BGB 3-1,text,true,,6835,0,1,4,0,0,0
1536550837196,992,User Login,200,OK,5_UI_UW_LOAandCorro_BGB 3-1,text,true,,564532,0,1,4,0,0,0
1536550861532,1433,Search Life,200,OK,5_UI_UW_LOAandCorro_BGB 3-1,text,true,,140122,0,1,4,0,0,0
1536550881014,729,Click Initial Assessment,200,OK,5_UI_UW_LOAandCorro_BGB 3-1,text,true,,293020,0,1,4,0,0,0
1536550891329,1927,Click Make Decision Button,200,OK,5_UI_UW_LOAandCorro_BGB 3-1,text,true,,167798,0,1,4,0,0,0
1536550898171,49,Click Make Decision Status,200,OK,5_UI_UW_LOAandCorro_BGB 3-1,text,true,,234272,0,1,4,0,0,0
1536550908934,623,Select Decision Type,200,OK,5_UI_UW_LOAandCorro_BGB 3-1,text,true,,324399,0,1,4,0,0,0
1536550919428,304,Check Standard Benefits,200,OK,5_UI_UW_LOAandCorro_BGB 3-1,text,true,,299322,0,1,4,0,0,0
1536550938538,15854,Click Submit ,200,OK,5_UI_UW_LOAandCorro_BGB 3-1,text,true,,207204,0,1,4,0,0,0
1536550975128,1802,Submit UW Checker,200,OK,5_UI_UW_LOAandCorro_BGB 3-1,text,true,,144482,0,1,3,0,0,0
1536550989252,80,Log Out,200,OK,5_UI_UW_LOAandCorro_BGB 3-1,text,true,,6835,0,1,2,0,0,0
1536708532367,992,Navigate to Landing Page,200,OK,5_UI_UW_BGB_LOAandCorro 1-1,text,true,,6768,0,1,1,0,0,0
1536708545487,5993,User Login,200,OK,5_UI_UW_BGB_LOAandCorro 1-1,text,true,,561596,0,1,1,0,0,0
1536708563981,31997,Search Life,500,"Timed out after 30 seconds waiting for visibility of element located by By.xpath: //a[text()=""Initial Assessment (Initial Assessment)""]
Build info: version: '2.52.0', revision: '4c2593cfc3689a7fcd7be52549167e5ccc93ad28', time: '2016-02-11 11:22:43'
System info: host: 'MacBook-Pro-6.local', ip: '172.20.10.3', os.name: 'Mac OS X', os.arch: 'x86_64', os.version: '10.13.4', java.version: '9.0.4'
Driver info: org.openqa.selenium.phantomjs.PhantomJSDriver
Capabilities [{applicationCacheEnabled=false, rotatable=false, handlesAlerts=false, databaseEnabled=false, version=2.1.1, platform=MAC, browserConnectionEnabled=false, proxy={proxyAutoconfigUrl=null, autodetect=false, socksPassword=null, socksUsername=null, httpProxy=null, proxyType=DIRECT, noProxy=null, ftpProxy=null, socksProxy=null, hCode=2112302974, class=org.openqa.selenium.Proxy, sslProxy=null}, nativeEvents=true, acceptSslCerts=false, driverVersion=1.2.0, locationContextEnabled=false, webStorageEnabled=false, browserName=phantomjs, takesScreenshot=true, driverName=ghostdriver, javascriptEnabled=true, cssSelectorsEnabled=true}]
Session ID: 71707340-b61a-11e8-bc2d-f971215159a0",5_UI_UW_BGB_LOAandCorro 1-1,text,false,,2692,0,1,1,0,0,0
